split,event_id,semantic_type,run,seed,method,status,selected_option_id,selected_candidate_id,selected_value,reason,candidate_order,runtime_ms,response_mode,prompt_eval_count,eval_count,done_reason,raw_content,policy_loaded,applicable_rule,allowed_values,survivor_count,decision_path,qwen_called,oracle_candidate_id,oracle_value,oracle_correct,audit_class,audit_confidence,audit_explanation,reason_oracle_mentions,reason_oracle_positive,reason_oracle_negative,reason_oracle_score,reason_selected_mentions,reason_selected_positive,reason_selected_negative,reason_selected_score,oracle_excerpts,selected_excerpts
test,E35,CROSS_SENTENCE_SCOPE,2,20260821,OPTION_DESCRIPTION,SELECTED,OPTION_A,CAND_001,18,文档DOC_E35_TERMS生效（2026-08-01），适用条件满足（投保后、选癌症门诊）。一般规则为12个月，例外规则第三条规定选癌症门诊扩展责任时调整为18个月。第五条作用域限制要求年龄不超过60周岁，本案被保险人58周岁，满足条件。第七条补充确认明确未选择境外就医责任，故第四条组合规则不适用。综上，应适用第三条，保险期限为18个月（OPTION_A,OPTION_A=CAND_001|OPTION_B=CAND_003|OPTION_C=CAND_002,3791,json_schema,1001,133,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_A"",
  ""reason"": ""文档DOC_E35_TERMS生效（2026-08-01），适用条件满足（投保后、选癌症门诊）。一般规则为12个月，例外规则第三条规定选癌症门诊扩展责任时调整为18个月。第五条作用域限制要求年龄不超过60周岁，本案被保险人58周岁，满足条件。第七条补充确认明确未选择境外就医责任，故第四条组合规则不适用。综上，应适用第三条，保险期限为18个月（OPTION_A""
}",,,,,,True,CAND_001,18,True,SUCCESS,HIGH,最终动作与Oracle一致,2,4,1,7,2,4,1,7,门诊）。一般规则为12个月，例外规则第三条规定选癌症门诊扩展责任时调整为18个月。第五条作用域限制要求年龄不超过60周岁，本案被保险人58周岁，满足 || 选择境外就医责任，故第四条组合规则不适用。综上，应适用第三条，保险期限为18个月（OPTION_A,门诊）。一般规则为12个月，例外规则第三条规定选癌症门诊扩展责任时调整为18个月。第五条作用域限制要求年龄不超过60周岁，本案被保险人58周岁，满足 || 选择境外就医责任，故第四条组合规则不适用。综上，应适用第三条，保险期限为18个月（OPTION_A
test,E14,TEMPORAL_VERSION,3,20260822,DIRECT_FREE,SELECTED,OPTION_B,CAND_002,62,核保受理日为2026年8月20日，处于DOC_E14_CURRENT（2026-08-01至2026-08-31）生效期内。DOC_E14_FUTURE虽已发布但生效日为2026-09-01，根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，受理日早于新条款生效日的申请不适用新条款。因此适用最高投保年龄为62周岁。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3815,json_schema,1048,139,stop,"{
  ""abstain"": false,
  ""value"": ""62"",
  ""reason"": ""核保受理日为2026年8月20日，处于DOC_E14_CURRENT（2026-08-01至2026-08-31）生效期内。DOC_E14_FUTURE虽已发布但生效日为2026-09-01，根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，受理日早于新条款生效日的申请不适用新条款。因此适用最高投保年龄为62周岁。""
}",,,,,,True,CAND_002,62,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,1,0,1,1,1,0,第三条，受理日早于新条款生效日的申请不适用新条款。因此适用最高投保年龄为62周岁。,第三条，受理日早于新条款生效日的申请不适用新条款。因此适用最高投保年龄为62周岁。
test,E14,TEMPORAL_VERSION,3,20260822,VALUE_ENUM,SELECTED,OPTION_B,CAND_002,62,核保受理日为2026年8月20日，处于DOC_E14_CURRENT（生效日期2026-08-01至2026-08-31）有效期内。DOC_E14_FUTURE虽已发布但生效日期为2026-09-01，晚于受理日，根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，不适用新修订版本。因此适用最高投保年龄为62周岁。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3765,json_schema,1052,138,stop,"{
  ""abstain"": false,
  ""value"": ""62"",
  ""reason"": ""核保受理日为2026年8月20日，处于DOC_E14_CURRENT（生效日期2026-08-01至2026-08-31）有效期内。DOC_E14_FUTURE虽已发布但生效日期为2026-09-01，晚于受理日，根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，不适用新修订版本。因此适用最高投保年龄为62周岁。""
}",,,,,,True,CAND_002,62,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,1,0,1,1,1,0,C_E14_FUTURE第三条，不适用新修订版本。因此适用最高投保年龄为62周岁。,C_E14_FUTURE第三条，不适用新修订版本。因此适用最高投保年龄为62周岁。
test,E14,TEMPORAL_VERSION,3,20260822,OPTION_VALUE_ONLY,SELECTED,OPTION_B,CAND_002,62,核保受理日为2026年8月20日，处于DOC_E14_CURRENT（2026-08-01至2026-08-31）生效期内。DOC_E14_FUTURE虽已发布但生效日为2026-09-01，且其条款第四条明确规定‘发布日早于受理日但生效日晚于受理日的版本暂不适用’。因此当前适用最高投保年龄为62周岁（OPTION_B）。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3818,json_schema,1144,137,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""核保受理日为2026年8月20日，处于DOC_E14_CURRENT（2026-08-01至2026-08-31）生效期内。DOC_E14_FUTURE虽已发布但生效日为2026-09-01，且其条款第四条明确规定‘发布日早于受理日但生效日晚于受理日的版本暂不适用’。因此当前适用最高投保年龄为62周岁（OPTION_B）。""
}",,,,,,True,CAND_002,62,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,1,0,1,1,1,0,早于受理日但生效日晚于受理日的版本暂不适用’。因此当前适用最高投保年龄为62周岁（OPTION_B）。,早于受理日但生效日晚于受理日的版本暂不适用’。因此当前适用最高投保年龄为62周岁（OPTION_B）。
test,E14,TEMPORAL_VERSION,3,20260822,OPTION_FORMAL_OPERATION,SELECTED,OPTION_B,CAND_002,62,案件核保受理日为2026年8月20日。DOC_E14_CURRENT（生效2026-08-01至2026-08-31）在受理日有效，规定最高投保年龄为62周岁。DOC_E14_FUTURE虽已发布但生效日为2026-09-01，晚于受理日，根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，该修订版不适用。因此当前适用版本为DOC_,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,4284,json_schema,1617,144,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件核保受理日为2026年8月20日。DOC_E14_CURRENT（生效2026-08-01至2026-08-31）在受理日有效，规定最高投保年龄为62周岁。DOC_E14_FUTURE虽已发布但生效日为2026-09-01，晚于受理日，根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，该修订版不适用。因此当前适用版本为DOC_""}",,,,,,True,CAND_002,62,True,SUCCESS,HIGH,最终动作与Oracle一致,1,0,0,1,1,0,0,1,26-08-01至2026-08-31）在受理日有效，规定最高投保年龄为62周岁。DOC_E14_FUTURE虽已发布但生效日为2026-09-01,26-08-01至2026-08-31）在受理日有效，规定最高投保年龄为62周岁。DOC_E14_FUTURE虽已发布但生效日为2026-09-01
test,E14,TEMPORAL_VERSION,3,20260822,OPTION_FORMAL_POLICY,SELECTED,OPTION_B,CAND_002,62,"核保受理日2026-08-20在DOC_E14_CURRENT生效期[2026-08-01, 2026-08-31]内，且非团体转入（group_transfer_confirmed=false），满足E14_CURRENT_EFFECTIVE_VERSION规则，适用最高投保年龄62周岁；DOC_E14_FUTURE尚未生效。",OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3632,json_schema,2087,117,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""核保受理日2026-08-20在DOC_E14_CURRENT生效期[2026-08-01, 2026-08-31]内，且非团体转入（group_transfer_confirmed=false），满足E14_CURRENT_EFFECTIVE_VERSION规则，适用最高投保年龄62周岁；DOC_E14_FUTURE尚未生效。""
}",,,,,,True,CAND_002,62,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,CURRENT_EFFECTIVE_VERSION规则，适用最高投保年龄62周岁；DOC_E14_FUTURE尚未生效。,CURRENT_EFFECTIVE_VERSION规则，适用最高投保年龄62周岁；DOC_E14_FUTURE尚未生效。
test,E14,TEMPORAL_VERSION,3,20260822,OPTION_FORMAL_POLICY_HARD_GATE,SELECTED,OPTION_B,CAND_002,62,硬门禁：规则E14_CURRENT_EFFECTIVE_VERSION唯一允许值=['62']，唯一存活候选直接选择,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,0,formal_policy_hard_gate,0,0,,,True,E14_CURRENT_EFFECTIVE_VERSION,62,1,DETERMINISTIC_SELECT,False,CAND_002,62,True,SUCCESS,HIGH,最终动作与Oracle一致,1,2,0,5,1,2,0,5,14_CURRENT_EFFECTIVE_VERSION唯一允许值=['62']，唯一存活候选直接选择,14_CURRENT_EFFECTIVE_VERSION唯一允许值=['62']，唯一存活候选直接选择
test,E14,TEMPORAL_VERSION,3,20260822,OPTION_DESCRIPTION,SELECTED,OPTION_B,CAND_002,62,案件核保受理日为2026年8月20日，DOC_E14_CURRENT（夏季现行版）生效期为2026-08-01至2026-08-31，覆盖受理日；DOC_E14_FUTURE（九月修订版）生效日为2026-09-01，未覆盖受理日。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，应以受理日有效版本为准，故适用夏季现行版数值62。,OPTION_A=CAND_001|OPTION_B=CAND_002|OPTION_C=CAND_003,3716,json_schema,1347,145,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_B"",
  ""reason"": ""案件核保受理日为2026年8月20日，DOC_E14_CURRENT（夏季现行版）生效期为2026-08-01至2026-08-31，覆盖受理日；DOC_E14_FUTURE（九月修订版）生效日为2026-09-01，未覆盖受理日。根据DOC_E14_CURRENT第四条及DOC_E14_FUTURE第三条，应以受理日有效版本为准，故适用夏季现行版数值62。""
}",,,,,,True,CAND_002,62,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,E14_FUTURE第三条，应以受理日有效版本为准，故适用夏季现行版数值62。,E14_FUTURE第三条，应以受理日有效版本为准，故适用夏季现行版数值62。
test,E15,TEMPORAL_VERSION,3,20260822,DIRECT_FREE,SELECTED,OPTION_C,CAND_003,64,投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01至2026-07-31），其一般规则规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前已进入核保流程的申请。,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,3398,json_schema,1044,120,stop,"{
  ""abstain"": false,
  ""value"": ""64"",
  ""reason"": ""投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01至2026-07-31），其一般规则规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前已进入核保流程的申请。""
}",,,,,,True,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,1,0,1,-2,1,0,1,-2,026-07-01至2026-07-31），其一般规则规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前,026-07-01至2026-07-31），其一般规则规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前
test,E15,TEMPORAL_VERSION,3,20260822,VALUE_ENUM,SELECTED,OPTION_C,CAND_003,64,投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01至2026-07-31），该文档规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前已进入核保流程的申请。,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,3359,json_schema,1048,119,stop,"{
  ""abstain"": false,
  ""value"": ""64"",
  ""reason"": ""投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01至2026-07-31），该文档规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前已进入核保流程的申请。""
}",,,,,,True,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,1,0,1,-2,1,0,1,-2,效2026-07-01至2026-07-31），该文档规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前,效2026-07-01至2026-07-31），该文档规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但明确排除8月1日前
test,E15,TEMPORAL_VERSION,3,20260822,OPTION_VALUE_ONLY,SELECTED,OPTION_C,CAND_003,64,投保申请于2026年7月20日进入核保流程，处于DOC_E15_JULY（生效2026-07-01至2026-07-31）的有效期内。根据DOC_E15_JULY第四条，以进入核保流程日期为版本判断日期，适用该版本的一般规则（第二条），即最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但DOC_E15_AUGUST第三条明确规定2026,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,4219,json_schema,1140,151,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""投保申请于2026年7月20日进入核保流程，处于DOC_E15_JULY（生效2026-07-01至2026-07-31）的有效期内。根据DOC_E15_JULY第四条，以进入核保流程日期为版本判断日期，适用该版本的一般规则（第二条），即最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但DOC_E15_AUGUST第三条明确规定2026""
}",,,,,,True,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,1,1,0,3,1,1,0,3,流程日期为版本判断日期，适用该版本的一般规则（第二条），即最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但DOC_E15_A,流程日期为版本判断日期，适用该版本的一般规则（第二条），即最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效，但DOC_E15_A
test,E15,TEMPORAL_VERSION,3,20260822,OPTION_FORMAL_OPERATION,SELECTED,OPTION_C,CAND_003,64,案件投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01，失效2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效且规定年龄为68周岁，但其第三条明确排适用于8月1日前已进入核保流程的申请。因此，依据有效版本DOC_E15_JULY，正确数值为64，对应选项,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,4470,json_schema,1613,152,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件投保申请于2026年7月20日进入核保流程，适用DOC_E15_JULY（生效2026-07-01，失效2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效且规定年龄为68周岁，但其第三条明确排适用于8月1日前已进入核保流程的申请。因此，依据有效版本DOC_E15_JULY，正确数值为64，对应选项""
}",,,,,,True,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,2,2,0,6,2,2,0,6,-07-01，失效2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效且规定年龄为68周岁， || 入核保流程的申请。因此，依据有效版本DOC_E15_JULY，正确数值为64，对应选项,-07-01，失效2026-07-31）。该文档第二条规定最高投保年龄为64周岁。DOC_E15_AUGUST虽于8月1日生效且规定年龄为68周岁， || 入核保流程的申请。因此，依据有效版本DOC_E15_JULY，正确数值为64，对应选项
test,E15,TEMPORAL_VERSION,3,20260822,OPTION_FORMAL_POLICY,SELECTED,OPTION_C,CAND_003,64,案件事实显示投保申请进入核保流程日期为2026年7月20日，处于DOC_E15_JULY（2026-07-01至2026-07-31）的有效期内。根据formal_policy规则E15_JULY_VERSION_SCOPE（优先级300），该日期段适用的最高投保年龄为64周岁。人工评估日期2026年8月21日不改变版本判断日期。因此，应选用将值设为64的,OPTION_A=CAND_002|OPTION_B=CAND_001|OPTION_C=CAND_003,4379,json_schema,2096,147,stop,"{
  ""abstain"": false,
  ""option_id"": ""OPTION_C"",
  ""reason"": ""案件事实显示投保申请进入核保流程日期为2026年7月20日，处于DOC_E15_JULY（2026-07-01至2026-07-31）的有效期内。根据formal_policy规则E15_JULY_VERSION_SCOPE（优先级300），该日期段适用的最高投保年龄为64周岁。人工评估日期2026年8月21日不改变版本判断日期。因此，应选用将值设为64的""
}",,,,,,True,CAND_003,64,True,SUCCESS,HIGH,最终动作与Oracle一致,2,3,0,8,2,3,0,8,VERSION_SCOPE（优先级300），该日期段适用的最高投保年龄为64周岁。人工评估日期2026年8月21日不改变版本判断日期。因此，应选用将 || 人工评估日期2026年8月21日不改变版本判断日期。因此，应选用将值设为64的,VERSION_SCOPE（优先级300），该日期段适用的最高投保年龄为64周岁。人工评估日期2026年8月21日不改变版本判断日期。因此，应选用将 || 人工评估日期2026年8月21日不改变版本判断日期。因此，应选用将值设为64的
